subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
172	14	25	0	16	0
172	1	25	0	20	0
172	22	35	0	26	0
172	126	30	0	20	1
172	15	30	0	26	1
172	4	30	0	15	0
172	180	25	0	24	1
172	145	25	0	23	1
172	130	30	0	29	1
172	168	35	0	17	0
172	47	35	0	34	0
172	3	30	0	23	0
172	87	30	0	29	0
172	110	35	0	34	1
172	16	30	0	15	0
172	173	25	0	24	0
172	9	30	0	22	0
172	170	30	0	29	0
172	152	35	0	33	1
172	113	30	0	28	1
172	109	30	0	11	0
172	119	35	0	16	0
172	43	35	0	13	1
172	11	25	0	12	0
172	159	35	0	25	0
172	44	30	0	27	0
172	158	25	0	20	0
172	99	35	0	10	0
172	12	35	0	12	0
172	136	25	0	22	1
172	25	35	0	10	0
172	76	25	0	21	1
172	7	30	0	14	0
172	98	25	0	18	0
172	61	35	0	33	1
172	5	25	0	19	0
172	48	25	0	17	0
172	111	30	0	27	0
172	41	35	0	30	0
172	35	35	0	11	0
172	8	30	0	25	0
172	30	25	0	21	0
172	2	25	0	19	0
172	45	30	0	28	1
172	37	25	0	13	0
172	112	25	0	24	0
172	106	30	0	18	0
172	6	35	0	14	0
172	81	35	0	31	0
172	160	35	0	34	1
172	58	25	0	13	0
