subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
694	111	30	0	27	1
694	3	30	0	23	0
694	25	35	0	10	0
694	1	25	0	20	0
694	106	30	0	18	0
694	22	35	0	26	0
694	130	30	0	29	0
694	159	35	0	25	1
694	11	25	0	12	0
694	98	25	0	18	1
694	119	35	0	16	0
694	160	35	0	34	0
694	4	30	0	15	1
694	58	25	0	13	1
694	170	30	0	29	0
694	9	30	0	22	1
694	145	25	0	23	0
694	99	35	0	10	1
694	173	25	0	24	1
694	7	30	0	14	0
694	76	25	0	21	1
694	12	35	0	12	0
694	158	25	0	20	0
694	136	25	0	22	1
694	8	30	0	25	1
694	180	25	0	24	0
694	113	30	0	28	0
694	61	35	0	33	1
694	16	30	0	15	1
694	14	25	0	16	1
694	47	35	0	34	0
694	37	25	0	13	1
694	152	35	0	33	1
694	45	30	0	28	1
694	30	25	0	21	1
694	87	30	0	29	0
694	168	35	0	17	1
694	48	25	0	17	1
694	110	35	0	34	1
694	2	25	0	19	1
694	35	35	0	11	1
694	126	30	0	20	1
694	43	35	0	13	0
694	112	25	0	24	1
694	6	35	0	14	0
694	81	35	0	31	1
694	109	30	0	11	1
694	15	30	0	26	1
694	41	35	0	30	0
694	44	30	0	27	0
694	5	25	0	19	1
